sc_point_gid,class,capacity,capital_adder_per_mw,cf
50119,7,10.93,0,0.9947
50120,8,44.4,0,0.9947
50121,7,72.94,0,0.9947
50122,8,89.06,0,0.9947
50123,8,18.4,0,0.9947
50124,8,4.34,0,0.9946
50125,8,12.16,0,0.9947
50126,7,47.59,0,0.9947
50127,7,182.5,0,0.9948
50128,7,292.12,0,0.9948
50129,7,369.25,0,0.9948
50130,8,184.21,0,0.9945
50131,8,202.59,0,0.9945
50132,7,292.61,0,0.9947
50133,7,428.57,0,0.9948
50134,7,514.65,0,0.9948
50135,8,128.25,0,0.9945
50136,8,225.9,0,0.9944
50137,8,239.15,0,0.9944
50138,8,186.02,0,0.9945
50139,7,422.35,0,0.9948
50140,7,497.94,0,0.9948
50141,8,254.36,0,0.9945
50142,8,298.68,0,0.9945
50143,7,450.61,0,0.9948
50144,7,464.69,0,0.9948
50145,7,367.05,0,0.9947
50146,7,267.96,0,0.9947
50147,7,349.97,0,0.9947
50148,8,389.85,0,0.9947
50149,8,282.93,0,0.9946
50150,8,284.61,0,0.9946
50151,8,368.15,0,0.9946
50152,8,247.92,0,0.9946
50153,8,25.75,0,0.9947
50154,8,30.1,0,0.9945
50155,7,168.26,0,0.9947
50156,7,52.7,0,0.9947
