sc_point_gid,class,capacity,capital_adder_per_mw,cf
85242,1,798.89,-23200.98,0.2248
85243,1,913.77,-16779.18,0.2261
85244,1,920.35,-26022.39,0.2271
85245,1,1039.71,-21704.05,0.2275
85246,1,882.91,-19516.65,0.2285
85247,1,367.06,-42863.61,0.2287
85248,1,358.85,-41953.45,0.2285
85249,1,459.0,-26072.59,0.2295
85250,1,210.45,-15894.95,0.2298
85251,1,451.48,16425.46,0.2317
85252,1,306.32,-34254.78,0.232
85253,1,85.73,-24547.14,0.2309
85256,1,135.54,-33197.48,0.2338
85257,1,253.13,-32071.57,0.232
85258,1,308.66,-28156.78,0.2294
85259,1,482.53,-15606.97,0.2289
85260,1,535.33,-19363.59,0.2286
85261,1,318.12,-22574.91,0.2291
85262,1,358.51,-23691.19,0.2227
85288,1,318.66,103004.12,0.2228
85289,1,279.0,25933.13,0.2209
85290,1,241.31,38648.24,0.2181
85291,1,238.24,11507.36,0.2173
85292,1,440.48,7593.88,0.2164
85293,1,310.16,-5686.04,0.2131
85294,1,320.69,1994.63,0.213
85295,1,348.04,-3463.7,0.213
85296,1,580.91,5835.27,0.2141
85297,1,345.01,-1513.04,0.2136
85298,1,319.23,23041.73,0.2138
85299,1,401.79,32759.29,0.2137
85300,1,313.62,25137.84,0.2142
85301,1,352.33,-7451.88,0.2139
85302,1,296.16,-16364.39,0.2142
85303,1,221.22,-22621.9,0.2138
85304,1,233.36,-31415.7,0.2099
85305,1,280.18,-35090.58,0.2108
85306,1,228.0,-37367.97,0.2098
85307,1,363.06,-28585.81,0.2097
85308,1,177.78,-29135.54,0.2107
85309,1,124.86,-29313.1,0.2089
85310,1,81.91,-8777.56,0.2091
85311,1,165.78,-14824.87,0.2097
85312,1,150.53,-1883.1,0.2126
85313,1,110.13,-1400.95,0.2118
85314,1,208.83,10544.77,0.2116
85315,1,250.44,22966.71,0.2117
85316,1,282.89,38511.46,0.2121
85317,1,215.91,49640.77,0.2125
85318,1,271.37,54444.83,0.2127
85319,1,199.48,65599.02,0.2149
85320,1,202.13,83778.43,0.2184
85321,1,185.87,88814.68,0.2184
85322,1,234.18,100452.85,0.2206
85323,1,216.21,128968.48,0.2214
85324,1,438.46,154361.07,0.222
85325,1,474.29,161758.24,0.2217
85326,1,379.28,185540.97,0.2196
85327,1,244.4,219837.68,0.2198
85328,1,116.13,280906.97,0.2213
85329,1,136.51,371959.52,0.2206
85330,1,230.0,289698.86,0.2238
85331,1,326.11,181516.13,0.2277
85332,1,315.09,150620.62,0.2299
85333,1,156.41,597597.36,0.2275
85334,1,148.13,706876.94,0.2271
85335,1,108.59,1409043.35,0.2259
85336,1,132.32,326297.1,0.2282
85337,1,138.67,197543.83,0.2309
85338,1,273.43,183367.38,0.232
85339,1,240.76,232955.91,0.2311
85340,1,186.86,195103.61,0.2306
85341,1,474.53,248763.35,0.2324
85342,1,352.46,312402.3,0.2341
85343,1,119.89,741675.33,0.2346
85344,1,195.45,503963.7,0.2337
85345,1,314.97,365492.72,0.2346
85346,1,381.6,513075.17,0.2373
85347,1,210.32,398746.92,0.2393
85348,1,469.66,489722.35,0.2398
85350,1,146.31,1199103.16,0.2417
85351,2,177.89,1461998.67,0.2425
85352,2,193.86,1639143.91,0.243
85653,2,279.39,380539.49,0.2471
85654,2,17.58,442043.31,0.253
85662,3,23.8,323386.47,0.2837
85663,3,31.2,281004.72,0.2891
85664,4,10.92,467782.48,0.2915
85665,3,187.22,152872.66,0.2811
85666,3,411.71,175294.35,0.2866
85668,3,204.65,91740.29,0.2888
85669,3,68.85,133703.07,0.2896
85671,3,75.19,111942.12,0.2859
85672,4,163.49,75867.49,0.2935
85673,4,474.36,78222.26,0.293
85674,4,95.42,78998.4,0.2919
85675,4,1.5,914190.36,0.2931
85677,4,61.91,133132.71,0.2942
85678,4,27.07,266745.62,0.2918
85679,4,4.58,612891.97,0.2921
85680,3,199.46,59450.55,0.2869
85681,3,378.76,56908.14,0.284
85682,3,125.11,44739.06,0.2872
85683,3,389.36,43284.29,0.2867
85684,3,268.11,29833.04,0.2891
85685,3,270.32,32171.51,0.2889
85686,4,198.07,23034.92,0.2904
85687,4,1437.67,23037.22,0.2909
85690,3,12.55,342719.52,0.2874
85694,3,601.88,21.49,0.2822
85695,3,71.64,36885.57,0.2827
85696,3,81.52,12185.97,0.2828
85697,3,186.93,-13389.52,0.2835
85701,3,0.33,1148302.33,0.2795
85704,3,202.12,-28311.66,0.2782
85705,3,2309.84,-25930.81,0.2777
85706,3,34.8,117912.79,0.2763
85707,3,504.42,-29673.12,0.2776
85708,3,198.07,-42226.1,0.2789
85709,3,280.92,-35426.87,0.2746
85710,3,415.86,-41469.37,0.2745
85711,3,252.52,-46283.76,0.2772
85713,3,328.14,-35491.18,0.2793
85714,3,636.25,-36977.86,0.2786
85715,3,115.15,-48436.62,0.2769
85717,3,111.75,-36313.56,0.2821
85718,3,401.67,-27623.34,0.283
85719,3,729.66,-26988.36,0.2842
85720,3,1527.27,37817.64,0.2841
85721,3,1096.1,12571.76,0.2819
85722,3,2143.89,21391.19,0.2829
85723,3,2204.64,12301.1,0.2837
85724,3,1926.53,-15834.28,0.2849
85725,3,1846.22,-19290.58,0.2841
85726,3,993.48,-12931.98,0.2835
85727,3,470.17,10116.48,0.2834
85728,3,452.95,2722.03,0.284
85729,3,260.95,-7723.47,0.2839
85730,3,174.4,21292.51,0.2817
85733,3,120.36,-36498.27,0.2783
85734,3,1028.07,-34335.7,0.279
85735,3,1265.74,-24734.39,0.2766
85736,3,811.67,-22590.77,0.2712
85737,3,849.59,-24299.16,0.2684
85738,3,242.46,-57646.7,0.269
85739,3,1240.06,-13247.44,0.268
85740,3,858.88,-5243.26,0.2661
85741,2,228.86,-35970.9,0.2625
85742,2,248.49,-2165.39,0.2589
85743,2,1483.09,52761.67,0.256
85744,2,1128.83,71224.77,0.2549
85745,2,640.62,76621.84,0.2503
85748,1,3.75,592596.74,0.2374
85750,2,21.25,378162.18,0.2484
85751,2,16.58,369907.98,0.2485
85759,3,20.15,216028.33,0.2799
85760,3,290.79,-16974.53,0.2845
85761,3,1140.52,-20381.4,0.2858
85762,3,1185.19,-22362.85,0.2851
85763,3,1353.41,-20539.92,0.2835
85764,3,1767.12,-19963.13,0.2818
85765,3,801.73,-19215.99,0.2826
85766,3,260.46,-12702.98,0.2764
85767,3,942.28,-17195.86,0.2753
85768,3,263.13,-7034.25,0.2719
85769,3,222.34,-38747.21,0.2716
85770,3,217.46,-37491.68,0.2724
85771,3,424.03,-41276.42,0.2715
85772,3,284.46,-39756.41,0.271
85773,3,208.91,1691.78,0.2714
85774,3,261.78,10147.58,0.2699
85775,2,222.62,-16702.16,0.2656
85776,2,180.84,-22335.73,0.264
85777,3,220.79,-39716.68,0.2743
85778,3,386.53,-39378.7,0.2725
85779,3,1164.1,-40261.53,0.2706
85780,3,1923.56,-39557.41,0.27
85781,3,2751.97,-42698.18,0.2692
85782,3,2329.97,-60890.05,0.2679
85783,3,1951.88,-59111.95,0.2685
85784,3,1495.68,-19283.24,0.268
85785,3,3131.31,-33462.4,0.2667
85786,3,3806.83,-26307.6,0.2675
85787,3,3466.17,-34371.5,0.2674
85788,3,2575.18,-37751.63,0.2669
85789,3,2597.39,-32866.4,0.2662
85790,3,895.23,-31277.13,0.2677
85791,3,1423.82,-33672.46,0.2715
85792,3,1984.32,-28535.06,0.2729
85793,3,41.02,90243.3,0.2719
85794,3,381.51,-52378.7,0.2711
85795,3,1683.03,-18761.04,0.2716
85796,3,1338.28,15577.48,0.2737
85797,3,498.45,6388.4,0.2714
85798,3,129.06,40769.95,0.2707
85799,3,27.15,273376.73,0.2688
85800,3,44.31,228815.14,0.2667
85801,2,58.69,228908.89,0.2625
85802,2,79.99,211903.06,0.2649
85803,2,935.14,36011.39,0.2632
85804,2,1947.46,-54027.78,0.2621
85805,2,1916.76,-72814.55,0.2616
85806,2,2490.62,-80534.6,0.2626
85807,2,2704.58,-90710.24,0.2633
85808,2,1287.81,-95187.35,0.2625
85809,2,1432.65,-103720.53,0.2628
85810,2,1870.49,-93273.94,0.2636
85811,2,2502.27,-95748.43,0.2638
85812,2,2005.49,-98740.68,0.2632
85813,2,2300.05,-95420.14,0.2622
85814,2,1743.83,-93083.56,0.2616
85815,2,1971.74,-90667.27,0.2613
85816,2,1632.54,-90552.13,0.2604
85817,2,1544.97,-89083.33,0.2599
85818,2,1534.97,-83900.29,0.2592
85819,2,1789.64,-82669.47,0.2592
85820,2,1595.67,-79761.72,0.2579
85821,2,1551.84,-78600.61,0.2578
85822,2,1540.49,-81231.71,0.2581
85823,2,706.52,-74537.79,0.2582
85824,2,858.91,-67253.95,0.2581
85825,2,1823.36,-68969.61,0.2574
85826,2,2137.42,-63051.73,0.2561
85827,2,1588.76,-64753.72,0.2552
85828,2,783.66,-70326.35,0.2526
85829,2,1042.43,-63003.34,0.2528
85830,2,2411.09,-50608.53,0.2553
85831,2,2300.85,-49868.54,0.2555
85832,2,996.51,-63849.37,0.2554
85833,2,1651.8,-56623.38,0.2551
85834,2,1377.55,-57697.48,0.2549
85835,2,1176.03,-53528.01,0.254
85836,2,1295.74,-44795.05,0.2527
85837,2,1031.37,-45899.11,0.252
85838,2,1238.75,-36411.64,0.2511
85839,2,803.37,-36862.65,0.251
85840,2,1314.42,-33090.83,0.2511
85841,2,2131.98,-23001.08,0.2507
85842,2,1819.56,-23688.25,0.2507
85843,2,672.5,-44512.99,0.2502
85844,2,428.86,-45859.85,0.2503
85845,2,314.24,-43234.29,0.2505
85846,2,392.13,-37932.87,0.2495
85847,2,513.45,-29832.61,0.2485
85848,2,311.7,-34872.81,0.2483
85849,2,400.98,-31506.61,0.2473
85850,2,455.9,-32369.66,0.247
85851,2,538.68,-30955.73,0.2463
85852,2,470.04,-28803.76,0.2465
85853,2,542.04,-26251.3,0.2464
85854,2,370.43,-25541.93,0.2459
85855,2,390.26,-21158.64,0.2438
85856,2,363.03,-19696.49,0.2436
85857,2,335.21,-18613.51,0.244
85858,2,300.17,-15999.95,0.2434
85859,2,332.99,-12287.21,0.2428
85860,1,296.65,-1410.74,0.2415
85861,1,289.06,2538.68,0.2408
85862,1,305.49,5506.11,0.2407
85863,1,256.49,5946.99,0.2408
85864,1,248.98,8803.69,0.2398
85865,1,274.84,12806.8,0.2393
85866,1,318.14,27621.7,0.2394
85867,1,184.8,66287.83,0.2395
85868,1,278.85,37505.43,0.2389
85869,1,244.07,22826.6,0.2384
85870,1,287.56,25795.98,0.2386
85871,1,255.35,34942.19,0.2383
85872,1,258.12,40846.35,0.2379
85873,1,233.93,31835.23,0.2381
85874,1,305.56,25996.7,0.238
85875,1,281.91,23955.86,0.2373
85876,1,376.52,36481.82,0.2373
85877,1,295.67,93722.74,0.2375
85878,1,242.55,91023.02,0.2371
85879,1,270.08,15182.15,0.2367
85880,1,312.8,13264.33,0.236
85881,1,317.73,24389.92,0.2364
85882,1,322.67,16519.84,0.2359
85883,1,69.12,111553.16,0.2355
85884,1,60.86,100743.4,0.2336
85885,1,351.24,26580.09,0.233
85886,1,184.06,38210.07,0.2345
85887,1,310.33,17771.49,0.2353
85888,1,683.22,29275.97,0.2351
85889,1,341.48,29161.42,0.2362
85890,1,112.69,4204.7,0.2355
85891,1,205.0,12795.3,0.2359
85892,1,323.07,43860.95,0.2363
85893,1,248.17,4275.78,0.2364
85894,1,547.81,42744.42,0.2372
85895,1,497.31,27268.18,0.2354
85896,1,1037.82,30765.03,0.2371
85897,1,1446.2,36105.42,0.2367
85898,1,1132.81,43085.54,0.236
85899,1,1105.95,44449.19,0.2367
85900,1,828.97,40267.76,0.2372
85901,1,502.54,1744.96,0.2363
85902,1,388.12,-10725.07,0.2358
85903,1,217.0,-37323.02,0.2356
85904,1,220.77,-40314.31,0.237
85905,1,233.35,-16701.3,0.2358
85906,1,10.36,312697.47,0.2321
85907,1,174.61,-48382.7,0.2366
85908,1,179.06,-46533.87,0.2368
85909,1,328.86,-25435.33,0.2367
85910,1,226.16,-46678.64,0.2357
85920,1,494.74,-6137.57,0.2263
85921,1,727.11,-26692.71,0.2251
85922,1,696.68,-16582.31,0.2263
85923,1,970.89,-6026.0,0.2262
85924,1,781.27,-15333.67,0.2262
85925,1,1058.6,-22363.92,0.2253
85926,1,683.05,-11557.89,0.2263
85927,1,556.38,-16595.15,0.2271
85928,1,605.54,-30387.45,0.2276
85929,1,875.79,-29069.78,0.2289
85930,1,605.07,-27762.25,0.2303
85931,1,204.24,-49044.47,0.229
85932,1,420.2,-29875.62,0.2286
85933,1,417.27,-10850.79,0.2297
85934,1,316.62,38034.45,0.2303
85935,1,220.54,184204.4,0.2316
85936,1,270.8,-27195.58,0.2318
85937,1,147.1,-28143.51,0.2314
85938,1,72.44,8522.3,0.2332
85939,1,104.23,-33931.31,0.2318
85940,1,230.82,-33137.42,0.2319
85941,1,298.98,-28048.56,0.2296
85942,1,373.86,-17652.83,0.2296
85943,1,425.43,-18073.14,0.23
85944,1,465.59,-20376.74,0.2294
85945,1,392.07,-22043.78,0.2289
85946,1,410.36,-21251.26,0.2246
85947,1,264.82,-5670.62,0.2247
85973,1,98.04,393464.33,0.2197
85974,1,68.85,787728.04,0.218
85975,1,278.44,107467.64,0.2166
85976,1,475.89,31254.69,0.2148
85977,1,547.17,11598.87,0.2122
85978,1,547.35,4956.91,0.2122
85979,1,428.57,-169.79,0.2134
85980,1,405.41,-5919.88,0.2136
85981,1,574.17,141.06,0.2118
85982,1,317.16,843.52,0.2134
85983,1,383.54,6225.29,0.2122
85984,1,230.52,21802.69,0.2132
85985,1,313.74,-12077.5,0.2131
85986,1,305.48,-21600.52,0.215
85987,1,344.18,-9568.02,0.2115
85988,1,499.7,-5085.45,0.2115
85989,1,257.58,-27913.66,0.2107
85990,1,281.01,-33102.17,0.2095
85991,1,461.73,-16368.86,0.2084
85992,1,296.81,-19696.61,0.209
85993,1,135.7,-8148.19,0.2082
85994,1,148.11,-13859.07,0.21
85995,1,383.85,2091.04,0.2094
85996,1,509.73,15258.85,0.2121
85997,1,389.05,22902.35,0.2128
85998,1,200.01,22170.31,0.2121
85999,1,205.68,25975.32,0.212
86000,1,115.45,46043.94,0.2128
86001,1,155.98,79752.06,0.2125
86002,1,251.99,63522.94,0.213
86003,1,110.95,78404.44,0.2148
86004,1,62.69,153158.36,0.217
86005,1,168.9,109699.7,0.2184
86006,1,63.5,254596.54,0.2205
86007,1,51.67,315989.12,0.2225
86008,1,187.93,209640.84,0.2226
86009,1,320.83,186436.66,0.2208
86010,1,394.4,224125.99,0.2205
86011,1,243.68,221251.51,0.2213
86012,1,146.87,267759.01,0.2217
86013,1,109.03,302425.04,0.2211
86014,1,237.59,263057.63,0.2237
86015,1,342.47,184658.05,0.2267
86016,1,551.56,145599.06,0.23
86017,1,220.4,259492.38,0.2296
86018,1,238.92,393471.85,0.2279
86019,1,183.76,792857.81,0.2281
86020,1,167.21,302144.52,0.2285
86021,1,327.05,269421.61,0.2311
86022,1,432.98,187444.21,0.2317
86023,1,278.48,175693.61,0.2323
86024,1,202.18,222550.38,0.2306
86025,1,413.5,187300.64,0.2334
86026,1,380.02,256140.82,0.2357
86027,1,95.5,938916.53,0.2379
86028,1,76.0,807047.49,0.2343
86029,1,177.22,477633.8,0.2367
86030,1,988.2,435485.95,0.2401
86031,1,336.01,496984.99,0.2413
86032,1,305.07,354379.98,0.2418
86034,2,334.97,1255311.9,0.2426
86337,1,266.24,636227.6,0.2401
86338,2,27.85,339510.26,0.2554
86340,2,5.09,787328.0,0.2567
86350,3,91.42,277097.89,0.2874
86352,3,110.79,130329.73,0.2824
86353,3,81.45,149390.38,0.2825
86354,3,59.91,164114.84,0.2855
86355,3,279.82,87106.56,0.2843
86356,3,38.15,230562.37,0.2876
86357,4,1200.44,91604.35,0.293
86358,4,86.52,97338.98,0.2923
86359,4,28.77,277967.7,0.2912
86360,4,0.17,1577646.85,0.2942
86361,4,54.7,153913.58,0.2944
86362,4,18.33,336649.36,0.2956
86363,4,1.94,823323.87,0.2938
86364,3,970.5,71797.64,0.2857
86365,3,203.48,62584.8,0.2823
86366,4,78.5,70965.72,0.2898
86367,3,360.49,43944.89,0.2866
86368,4,153.52,34002.76,0.2929
86369,4,138.11,29458.28,0.2898
86370,4,89.83,31682.52,0.2911
86376,3,6.6,465172.56,0.2841
86377,3,15.81,294050.33,0.2854
86378,3,526.7,2641.98,0.2824
86379,3,10.7,351827.96,0.2806
86381,3,32.97,146345.38,0.2843
86382,3,42.45,95347.16,0.2796
86383,3,163.06,-19683.33,0.2835
86384,3,12.71,296757.85,0.2822
86387,3,2.05,671257.29,0.2819
86389,3,306.78,-24925.17,0.2782
86391,3,185.03,-33363.04,0.2803
86392,3,137.61,-39870.04,0.2788
86393,3,200.31,-29185.38,0.276
86394,3,180.2,-36348.53,0.2757
86395,3,195.8,-39436.88,0.2764
86396,3,250.33,-45842.55,0.2804
86397,3,334.1,-41178.44,0.2809
86398,3,240.24,-38754.62,0.279
86399,3,122.31,-44560.8,0.2772
86400,3,191.89,-37897.95,0.2799
86401,3,275.6,-31939.43,0.2811
86402,3,161.43,-38465.92,0.2818
86403,3,1314.88,-40301.46,0.2828
86404,3,2005.69,-27905.91,0.2835
86405,3,620.35,-21679.22,0.28
86406,3,1782.35,45052.16,0.2799
86407,3,408.9,-20222.65,0.2802
86408,3,1011.21,-3903.1,0.2827
86409,3,377.31,-15580.25,0.2845
86410,3,256.21,-25131.24,0.2844
86411,3,916.51,-26371.22,0.2828
86412,3,574.06,-25748.69,0.2833
86413,3,2640.21,59180.16,0.2822
86414,3,1568.45,68398.44,0.2802
86415,3,225.31,4296.95,0.2788
86416,3,59.49,55231.06,0.2768
86417,3,450.2,-44079.15,0.2788
86418,3,1814.56,-31637.85,0.2774
86419,3,766.84,-37040.28,0.274
86420,2,164.95,-37522.32,0.2649
86421,3,345.28,-20420.86,0.2709
86422,3,700.72,-26414.01,0.2676
86423,2,1327.25,-5322.74,0.2645
86424,2,581.76,18928.46,0.2617
86425,2,808.35,-9716.66,0.2612
86426,2,794.57,32343.99,0.2595
86427,2,2003.14,25463.87,0.2566
86428,2,2478.87,34244.35,0.2532
86429,2,1672.97,71287.86,0.248
86430,2,13.07,390426.28,0.2441
86432,1,24.35,341150.67,0.238
86437,2,97.48,161301.23,0.2544
86444,3,252.24,-8191.42,0.2805
86445,3,1590.92,-7988.14,0.2817
86446,3,3033.25,-16635.73,0.2851
86447,3,2113.0,-20421.2,0.2859
86448,3,2233.43,-19922.62,0.284
86449,3,3748.54,-20422.72,0.2839
86450,3,2007.42,-18454.44,0.2847
86451,3,1241.15,-19638.12,0.2819
86452,3,392.05,-7074.49,0.2755
86453,3,105.83,-46110.65,0.2757
86454,3,173.51,-45412.05,0.2744
86455,3,341.99,-33746.32,0.2745
86456,3,700.28,-42369.04,0.2748
86457,3,168.11,10067.26,0.2707
86458,3,295.4,-10915.35,0.2679
86459,2,325.28,-20994.32,0.2653
86460,3,23.49,173370.63,0.2658
86461,3,145.59,-40807.87,0.2732
86462,3,596.46,-38568.51,0.2723
86463,3,1479.82,-30612.62,0.2695
86464,3,1268.26,-36673.88,0.2692
86465,3,717.07,-47149.04,0.2682
86466,3,1567.51,-45587.84,0.2678
86467,3,1861.01,-53002.16,0.2679
86468,3,1637.42,-18749.87,0.2688
86469,3,2978.92,-16590.63,0.2686
86470,3,2326.98,-29929.93,0.2682
86471,3,1794.77,-17595.17,0.2686
86472,3,1766.46,-18217.19,0.2678
86473,3,1356.46,-10600.3,0.2681
86474,3,92.36,-44844.38,0.2672
86475,3,34.45,108722.9,0.2718
86476,3,446.46,-12087.82,0.2728
86477,3,93.58,-43623.37,0.2721
86478,3,92.48,-28557.97,0.2726
86479,3,1013.15,-33329.39,0.2735
86480,3,3208.62,-3089.59,0.2735
86481,3,1421.04,-8654.67,0.2726
86482,3,27.63,143359.13,0.2731
86483,3,17.43,270081.73,0.2706
86484,3,69.28,78010.12,0.2701
86485,3,19.94,338760.82,0.2694
86486,2,74.81,69076.55,0.2641
86487,2,849.27,-23717.86,0.2626
86488,2,2194.5,-63209.67,0.2626
86489,2,1431.75,-77390.97,0.2632
86490,2,784.01,-95729.88,0.2633
86491,2,1389.27,-93328.02,0.2641
86492,3,1532.58,-101841.75,0.267
86493,3,246.99,-96118.32,0.2671
86494,2,396.16,-96248.07,0.2655
86495,2,1505.58,-96478.53,0.2653
86496,2,1040.02,-96514.55,0.2637
86497,2,1827.89,-94308.85,0.2629
86498,2,1764.48,-93771.74,0.2621
86499,2,2724.18,-90944.16,0.2616
86500,2,2730.85,-89742.38,0.2609
86501,2,2670.86,-87051.91,0.2605
86502,2,2215.37,-84058.55,0.26
86503,2,1905.89,-83089.39,0.2596
86504,2,1869.94,-81274.92,0.2588
86505,2,2150.64,-76358.35,0.259
86506,2,1481.13,-79476.74,0.2595
86507,2,1343.94,-72326.94,0.2584
86508,2,1431.8,-69217.75,0.2581
86509,2,1174.99,-72037.61,0.2583
86510,2,1353.54,-66660.61,0.2572
86511,2,1975.67,-61906.98,0.2562
86512,2,2159.5,-58528.42,0.2563
86513,2,1220.01,-58199.02,0.2559
86514,2,1029.88,-56294.66,0.2517
86515,2,2189.86,-50609.86,0.2548
86516,2,2056.12,-51082.89,0.2551
86517,2,1331.61,-58881.3,0.2549
86518,2,963.51,-59686.86,0.255
86519,2,1319.19,-52253.8,0.2549
86520,2,1929.08,-37932.59,0.2536
86521,2,1045.91,-46591.77,0.2529
86522,2,1230.14,-32589.49,0.2525
86523,2,1386.24,-29155.88,0.252
86524,2,941.36,-36202.16,0.2516
86525,2,1478.58,-31275.23,0.2512
86526,2,1656.48,-28008.02,0.251
86527,2,581.19,-45098.81,0.251
86528,2,607.98,-39852.88,0.2509
86529,2,412.35,-39753.44,0.2508
86530,2,377.47,-38248.06,0.2496
86531,2,375.39,-36775.75,0.2499
86532,2,341.92,-35664.81,0.2487
86533,2,245.7,-35953.96,0.2473
86534,2,376.99,-34165.36,0.2468
86535,2,277.69,-33510.99,0.2466
86536,2,416.59,-31540.44,0.2466
86537,2,528.1,-28689.25,0.2464
86538,2,377.76,-27694.9,0.2462
86539,2,383.43,-23095.64,0.2456
86540,2,376.64,-22295.66,0.2449
86541,2,300.31,-22389.3,0.245
86542,2,279.3,-19024.24,0.2441
86543,2,261.49,-17879.81,0.2436
86544,2,268.33,-8130.05,0.2431
86545,2,228.82,-4614.29,0.2424
86546,1,239.41,-182.05,0.2415
86547,1,372.89,10441.08,0.241
86548,1,310.13,8988.55,0.2409
86549,1,404.44,13882.87,0.2398
86550,1,250.88,13933.46,0.2396
86551,1,254.67,17006.44,0.2397
86552,1,245.61,15874.83,0.2391
86553,1,200.52,14740.68,0.2386
86554,1,205.43,15384.07,0.2388
86555,1,323.68,21899.43,0.2391
86556,1,348.22,23126.9,0.2389
86557,1,280.84,16876.16,0.2385
86558,1,290.89,15923.49,0.2377
86559,1,278.04,16731.2,0.2379
86560,1,291.98,15800.01,0.2377
86561,1,266.67,47926.4,0.2373
86562,1,209.28,179954.91,0.2372
86563,1,371.74,18973.55,0.2368
86564,1,329.02,7185.35,0.2369
86565,1,386.26,9505.35,0.2371
86566,1,366.79,1759.34,0.2365
86567,1,297.32,5468.41,0.2371
86568,1,174.87,18753.55,0.2374
86569,1,133.99,25872.72,0.2358
86570,1,129.16,90751.13,0.2344
86571,1,53.16,101175.77,0.2363
86572,1,159.76,5937.02,0.2359
86573,1,236.29,34390.24,0.2354
86574,1,168.17,38158.7,0.235
86575,1,160.04,-2739.77,0.2367
86576,1,300.28,14436.74,0.2365
86577,1,358.32,2661.82,0.2371
86578,1,550.59,19206.28,0.2367
86579,1,471.49,55627.49,0.2359
86580,1,996.74,39436.96,0.2375
86581,1,1473.24,41876.4,0.2372
86582,1,752.69,20279.79,0.2367
86583,1,662.65,21144.04,0.237
86584,1,519.5,12736.2,0.2374
86585,1,475.73,991.43,0.2363
86586,1,348.86,-4945.71,0.235
86587,1,207.99,-33462.9,0.2371
86588,1,167.53,-41252.72,0.2375
86589,1,151.78,-41655.75,0.237
86590,1,66.04,25597.79,0.234
86591,1,173.47,-36993.29,0.2367
86592,1,206.62,-26584.7,0.2371
86593,1,247.93,-19227.4,0.2372
86594,1,205.91,-28181.59,0.236
86604,1,651.71,-5652.18,0.2291
86605,1,710.36,-22536.18,0.2264
86606,1,601.92,-29907.3,0.227
86607,1,786.96,-21976.93,0.2264
86608,1,776.56,-17955.88,0.2263
86609,1,958.19,-23957.93,0.2264
86610,1,918.7,-14611.27,0.2274
86611,1,1079.03,-13025.76,0.2282
86612,1,927.74,-14227.7,0.2286
86613,1,744.09,-36318.9,0.2291
86614,1,758.48,-23366.53,0.2307
86615,1,405.05,-27945.74,0.2307
86616,1,291.81,-29965.45,0.2309
86617,1,430.6,-30759.39,0.2309
86618,1,396.86,-24284.25,0.2309
86619,1,376.87,-31608.53,0.2317
86620,1,266.07,-25775.21,0.2309
86621,1,152.36,-10117.91,0.231
86622,1,107.12,-24788.32,0.2317
86623,1,215.28,-32174.02,0.2312
86624,1,303.26,-28189.01,0.2295
86625,1,304.09,-7458.56,0.2292
86626,1,626.65,3350.95,0.2295
86627,1,428.29,-16324.06,0.2298
86628,1,518.52,-17492.3,0.2289
86629,1,299.2,-20985.35,0.2283
86630,1,385.64,-17759.59,0.2251
86631,1,291.49,-14795.97,0.2241
86658,1,56.75,1034113.76,0.2168
86659,1,166.68,139437.79,0.2146
86660,1,533.71,48049.38,0.2134
86661,1,852.99,36985.7,0.2121
86662,1,468.74,12750.31,0.2126
86663,1,358.65,-755.97,0.2139
86664,1,322.99,-5921.71,0.2136
86665,1,415.78,1605.85,0.2105
86666,1,269.88,17277.7,0.2102
86667,1,181.52,35640.11,0.2114
86668,1,120.7,25704.96,0.2123
86669,1,288.67,5913.25,0.2139
86670,1,327.02,-543.76,0.2146
86671,1,280.12,-11587.27,0.2119
86672,1,268.37,-20900.81,0.2112
86673,1,232.12,-22788.66,0.2096
86674,1,235.08,-18177.36,0.2072
86675,1,544.57,-9070.56,0.2081
86676,1,299.24,-5959.49,0.2081
86677,1,87.89,-175.11,0.2092
86678,1,246.16,-5960.8,0.2104
86679,1,539.81,7518.98,0.2098
86680,1,567.94,19025.84,0.212
86681,1,298.36,23164.8,0.2119
86682,1,286.95,30546.75,0.213
86683,1,149.09,32009.31,0.2121
86684,1,102.32,41237.74,0.2111
86685,1,154.6,56424.71,0.2126
86686,1,157.77,73032.6,0.2141
86687,1,42.93,214798.42,0.214
86688,1,23.46,345649.82,0.2151
86689,1,15.49,459628.41,0.2182
86690,1,37.81,350739.31,0.2191
86691,1,77.41,262029.98,0.2211
86692,1,60.47,368384.16,0.2235
86693,1,344.87,236633.82,0.2199
86694,1,429.86,203036.96,0.2223
86695,1,296.04,258752.58,0.2237
86696,1,151.22,241027.55,0.223
86697,1,171.23,290475.82,0.2244
86698,1,182.18,297144.9,0.2238
86699,1,276.44,225216.82,0.2282
86700,1,488.62,266483.44,0.2294
86701,1,317.76,326504.51,0.2306
86702,1,247.69,580240.49,0.2282
86703,1,323.91,470467.51,0.2282
86704,1,162.09,259856.08,0.2295
86705,1,206.2,339921.71,0.2317
86706,1,305.35,202879.78,0.2321
86707,1,393.65,172585.94,0.2332
86708,1,213.88,232017.54,0.232
86709,1,528.02,175314.2,0.2347
86710,1,426.17,242911.17,0.2368
86711,1,212.87,1324046.11,0.2382
86712,1,58.2,1940284.88,0.2367
86714,2,258.42,496467.75,0.2419
86715,1,174.04,637575.87,0.2413
87021,1,85.51,426201.87,0.2385
87022,2,20.94,384272.09,0.2591
87034,3,17.83,462361.61,0.2844
87035,3,319.14,217355.71,0.2799
87036,3,560.19,200342.34,0.2808
